instrument_id,instrument_name,instrument_price,instrument_material,instrument_type,instrument_brand,instrument_img
5211,PEREZ 650 Cedar,102790,Ольха,Классические гитары,PEREZ,https://www.muztorg.ru/files/sized/f250x250/9iu/r4m/7t3/h0c/44g/gsc/ksc/8wk/c/9iur4m7t3h0c44ggscksc8wkc.jpg
5212,Alhambra 6.203 Classical Student 2C A,47940,Клен,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/9y9/fh5/y8z/88c/8ks/sks/o0s/4ow/k/9y9fh5y8z88c8ksskso0s4owk.jpg
5213,Alhambra 8.010 Z-Nature CT EZ,56420,Орех,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/4xd/xz8/dy9/rwg/8s8/s0w/wg4/gs4/w/4xdxz8dy9rwg8s8s0wwg4gs4w.jpg
5214,PRUDENCIO SAEZ 138 (5-PS) Cedar Top High End Model,209706,Пластик,Классические гитары,PRUDENCIO,https://www.muztorg.ru/files/sized/f250x250/f4e/e4u/n14/e0w/csc/ogs/4k4/0so/g/f4ee4un14e0wcscogs4k40sog.jpg
5215,Belucci BC3825 BLS,3124,Орех,Классические гитары,Belucci,https://www.muztorg.ru/files/sized/f250x250/14r/gyo/asf/vtw/48s/ocg/k0s/og8/4/14rgyoasfvtw48socgk0sog84.jpg
5216,Kremona Romida-RD-S Artist Series,62160,Сосна,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/20x/ig8/oz8/0ys/48o/gg8/kss/448/s/20xig8oz80ys48ogg8kss448s.jpeg
5217,ROCKDALE Classic C7,14600,Клен,Классические гитары,ROCKDALE,https://www.muztorg.ru/files/sized/f250x250/7ao/q18/sff/eo0/gkc/sos/w00/woo/4/7aoq18sffeo0gkcsosw00woo4.jpg
5218,Kremona S56C Sofia Soloist Series,24920,Клен,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/7hb/ubs/xjp/7wo/gw0/04g/44g/o4k/4/7hbubsxjp7wogw004g44go4k4.jpeg
5219,Barcelona CG36N 4/4,7131,Орех,Классические гитары,Barcelona,https://www.muztorg.ru/files/sized/f250x250/5uk/ig7/9wg/ycc/4cw/8k0/s08/8s8/g/5ukig79wgycc4cw8k0s088s8g.jpg
5220,Alhambra 799 1C HT 4/4,40300,Ольха,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/ecr/kje/bdd/3k8/skg/woo/g00/kcg/g/ecrkjebdd3k8skgwoog00kcgg.jpg
5221,Belucci BC3905 WH,3590,Пластик,Классические гитары,Belucci,https://www.muztorg.ru/files/sized/f250x250/4zl/tqu/fid/ecc/08c/4g8/844/c80/4/4zltqufidecc08c4g8844c804.jpg
5222,Kremona Rondo-RS Artist Series,53340,Липа,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/2r4/l65/2rk/9k4/wg8/gsw/cs0/kc4/4/2r4l652rk9k4wg8gswcs0kc44.jpeg
5223,PRUDENCIO SAEZ 1-PS (280) High End Model,127932,Дуб,Классические гитары,PRUDENCIO,https://www.muztorg.ru/files/sized/f250x250/enr/ruf/lgf/8gk/c8k/g40/gcc/k84/w/enrruflgf8gkc8kg40gcck84w.jpg
5224,PRUDENCIO SAEZ 4 Cedar Classical Initiation Model,47586,Клен,Классические гитары,PRUDENCIO,https://www.muztorg.ru/files/sized/f250x250/87a/2lh/ny9/p4w/c0g/4o4/g8w/cg0/g/87a2lhny9p4wc0g4o4g8wcg0g.jpg
5225,ROCKDALE Classic C10,17000,Орех,Классические гитары,ROCKDALE,https://www.muztorg.ru/files/sized/f250x250/389/q53/wpc/aio/cwc/wco/c8c/sk8/4/389q53wpcaiocwcwcoc8csk84.jpg
5226,Cort CEC3-NS Classic Series,24410,Береза,Классические гитары,Cort,https://www.muztorg.ru/files/sized/f250x250/6ci/id5/chr/08w/gwo/scw/g4s/ss0/w/6ciid5chr08wgwoscwg4sss0w.jpg
5227,Alhambra 8.806 Classical Student Iberia Ziricote,64270,Дуб,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/1rq/tux/fs4/elc/kgc/gkg/0cw/wso/g/1rqtuxfs4elckgcgkg0cwwsog.jpg
5228,Sevillia IC-100 NA,6628,Сосна,Классические гитары,Sevillia,https://www.muztorg.ru/files/sized/f250x250/gf2/xsc/6b8/igc/444/8oo/g84/gos/gf2xsc6b8igc4448oog84gos.jpg
5229,Alhambra Classical Concert 8P,147280,Клен,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/1v0/5rz/fef/fc0/c00/88k/kco/cso/g/1v05rzfeffc0c0088kkcocsog.jpg
5230,PRUDENCIO SAEZ 5-PS (138) Spruce Top High End Model,209706,Сосна,Классические гитары,PRUDENCIO,https://www.muztorg.ru/files/sized/f250x250/5y1/rff/duz/zsw/4k0/wkc/g8o/0gc/w/5y1rffduzzsw4k0wkcg8o0gcw.jpg
5231,Alhambra 803-2C Classical Student 2C,47940,Липа,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/bup/hrj/7pi/u8g/w0g/go0/4k4/wcw/g/buphrj7piu8gw0ggo04k4wcwg.jpg
5232,ROCKDALE Classic C2,10500,Пластик,Классические гитары,ROCKDALE,https://www.muztorg.ru/files/sized/f250x250/czs/rh4/vzh/bco/oss/4k4/08k/404/c/czsrh4vzhbcooss4k408k404c.jpg
5233,Doff D011C,26090,Ольха,Классические гитары,Doff,https://www.muztorg.ru/files/sized/f250x250/796/hwk/z8i/lwc/8kk/008/kck/k84/796hwkz8ilwc8kk008kckk840.jpeg
5234,Alhambra 809-5P Classical Conservatory 5P,89720,Орех,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/aes/pno/2ve/9cs/wwo/s0w/gck/gg4/k/aespno2ve9cswwos0wgckgg4k.jpg
5235,Takamine GC3CE NAT,41000,Орех,Классические гитары,Takamine,https://www.muztorg.ru/files/sized/f250x250/12d/5id/ooi/yj4/cg8/0ks/g88/4o8/4/12d5idooiyj4cg80ksg884o84.jpg
5236,ROCKDALE Classic C3 Dark Natural,13700,Сосна,Классические гитары,ROCKDALE,https://www.muztorg.ru/files/sized/f250x250/dbk/be5/9r1/bsw/kso/kos/ckw/o40/4/dbkbe59r1bswksokosckwo404.jpg
5237,FLIGHT C-100 BK 4/4,7980,Сосна,Классические гитары,FLIGHT,https://www.muztorg.ru/files/sized/f250x250/1n2/xdo/e81/24k/k04/8cs/4ow/kco/c/1n2xdoe8124kk048cs4owkcoc.jpeg
5238,LAG GLA TN170ASCE,51600,Липа,Классические гитары,LAG,https://www.muztorg.ru/files/sized/f250x250/e2g/uxw/cbq/ugo/08s/w8o/ggo/4ks/s/e2guxwcbqugo08sw8oggo4kss.jpg
5239,Fabio KM3911 NT,5053,Клен,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/34b/6t8/pc5/gqo/0ws/cgk/gc4/4s4/k/34b6t8pc5gqo0wscgkgc44s4k.jpg
5240,Fabio KM3915 BK,5319,Клен,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/8hg/ri6/g0g/ikg/4gs/cs0/os8/ok8/8/8hgri6g0gikg4gscs0os8ok88.jpg
5241,Hora Laura,19530,Яблоня,Классические гитары,Hora,https://www.muztorg.ru/files/sized/f250x250/6a0/4ly/iy3/t8o/swg/go8/so8/wo0/s/6a04lyiy3t8oswggo8so8wo0s.jpg
5242,Alhambra 798 1C HT 3/4,40300,Махонь,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/dys/lwf/vr7/fkk/448/cgk/sgo/oog/k/dyslwfvr7fkk448cgksgooogk.jpg
5243,TERRIS TC-3801A SB,4080,Яблоня,Классические гитары,TERRIS,https://www.muztorg.ru/files/sized/f250x250/6iy/3rn/gsw/wgs/s4g/w0c/44g/4gw/6iy3rngswwgss4gw0c44g4gw0.jpeg
5244,Alhambra Classical Concert 9P,190030,Дуб,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/m6d/0pn/w2s/1wk/ck4/4kk/o0w/wsg/m6d0pnw2s1wkck44kko0wwsg.jpg
5245,Alhambra 6.856 Cutaway 3 C CT,81660,Дуб,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/2bp/a8k/p8u/nvo/wgo/c80/w8o/00o/2bpa8kp8unvowgoc80w8o00o0.jpg
5246,Kremona S65S-GG Sofia Soloist Series Green Globe,20060,Махонь,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/944/62k/g4h/log/sgk/84k/w84/wwg/8/94462kg4hlogsgk84kw84wwg8.jpg
5247,Kremona R65CW Performer Series Rondo,42980,Сосна,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/tq3/sl5/nbt/twg/wwc/wk4/k8k/sg4/tq3sl5nbttwgwwcwk4k8ksg4.jpg
5248,Kremona F65CW Performer Series Fiesta,45410,Ольха,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/1wd/r7j/x06/6ys/ogs/s0s/0ss/0kw/o/1wdr7jx066ysogss0s0ss0kwo.jpg
5249,Cort CEC7-NAT,47970,Сосна,Классические гитары,Cort,https://www.muztorg.ru/files/sized/f250x250/52b/2m6/0oi/7oc/8o4/s8s/44k/ws8/o/52b2m60oi7oc8o4s8s44kws8o.jpeg
5250,Kremona S65C-GG Sofia Soloist Series Green Globe,20940,Махонь,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/bto/lyh/dsq/o00/s4c/cgg/kg8/0sk/c/btolyhdsqo00s4ccggkg80skc.jpeg
5251,PRIMA DSCG603,13384,Махонь,Классические гитары,PRIMA,https://www.muztorg.ru/files/sized/f250x250/d0e/0vx/3na/qgc/gkg/ck8/48s/k4c/s/d0e0vx3naqgcgkgck848sk4cs.jpg
5252,Belucci BC3905 OR,3590,Пластик,Классические гитары,Belucci,https://www.muztorg.ru/files/sized/f250x250/dee/o9z/ejt/lsg/w4o/s8s/s4s/804/w/deeo9zejtlsgw4os8ss4s804w.jpg
5253,PRUDENCIO SAEZ G-9 Intermediate Classical Model,89641,Ольха,Классические гитары,PRUDENCIO,https://www.muztorg.ru/files/sized/f250x250/6xd/3ar/4dp/d0k/gcs/s0g/ok4/ws8/6xd3ar4dpd0kgcss0gok4ws80.jpg
5254,Kremona R65S-4/4 Rondo Soloist Series,26020,Яблоня,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/bxp/tha/7vc/8gs/kco/og0/gsg/kkk/g/bxptha7vc8gskcoog0gsgkkkg.jpg
5255,PRUDENCIO SAEZ 6-PS (132) Spruce Top High End Model,209706,Липа,Классические гитары,PRUDENCIO,https://www.muztorg.ru/files/sized/f250x250/37r/b1h/65g/t0k/4gs/goc/ok4/s0g/37rb1h65gt0k4gsgocok4s0g.jpg
5256,LAG OC-118,38160,Махонь,Классические гитары,LAG,https://www.muztorg.ru/files/sized/f250x250/dyb/hgr/i11/ag4/8wg/ss0/ggg/gws/s/dybhgri11ag48wgss0ggggwss.jpeg
5257,Kremona F65S Spruce Fiesta Soloist Series,31080,Махонь,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/35y/l6j/fbb/xa8/wc0/o4k/w00/ww4/k/35yl6jfbbxa8wc0o4kw00ww4k.jpg
5258,MARTINEZ C - 95 / N,11600,Сосна,Классические гитары,MARTINEZ,https://www.muztorg.ru/files/sized/f250x250/138/06j/d8w/kkg/gc4/c4o/w0k/w4w/s/13806jd8wkkggc4c4ow0kw4ws.jpg
5259,Belucci BC3905 SB,3590,Орех,Классические гитары,Belucci,https://www.muztorg.ru/files/sized/f250x250/6sy/y4f/rp5/hgk/s04/4ws/gkc/wo0/8/6syy4frp5hgks044wsgkcwo08.jpg
5260,Fabio KM3911 BLS,5053,Ольха,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/al2/7ld/20z/3sw/wsc/gw0/ogc/48g/4/al27ld20z3swwscgw0ogc48g4.jpg
5261,Belucci BC3825 SB,3124,Береза,Классические гитары,Belucci,https://www.muztorg.ru/files/sized/f250x250/eex/jhk/y35/6o0/88c/gc8/8go/ks0/o/eexjhky356o088cgc88goks0o.jpg
5262,CORDOBA IBERIA C5-CESB SP,45000,Дуб,Классические гитары,CORDOBA,https://www.muztorg.ru/files/sized/f250x250/4qy/m1u/lc0/v40/csk/kwo/cok/c8o/4/4qym1ulc0v40cskkwocokc8o4.jpg
5263,Kremona Fiesta-FS Spruce Artist Series,58300,Береза,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/49i/8jb/3x5/dyc/os4/0k4/o44/cgc/c/49i8jb3x5dycos40k4o44cgcc.jpg
5264,Fabio FAC-502,6516,Клен,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/ac9/di8/s05/goo/s8w/408/08c/oc4/o/ac9di8s05goos8w40808coc4o.jpg
5265,Fusion 5,47000,Липа,Классические гитары,Fusion,https://www.muztorg.ru/files/sized/f250x250/avf/0hq/lki/cgg/ggw/gsg/k80/ksc/avf0hqlkicggggwgsgk80ksc0.jpg
5266,Fabio FB3910 BK,4787,Клен,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/eas/xh5/l9z/rsc/ssc/c00/co4/k88/c/easxh5l9zrscsscc00co4k88c.jpg
5267,Doff D017A,30162,Клен,Классические гитары,Doff,https://www.muztorg.ru/files/sized/f250x250/63o/zhb/xyf/74s/0s4/80s/40o/48g/g/63ozhbxyf74s0s480s40o48gg.jpg
5268,LAG GLA OC170,38160,Ольха,Классические гитары,LAG,https://www.muztorg.ru/files/sized/f250x250/44f/qpm/dhw/f6s/4s4/o8s/048/oco/w/44fqpmdhwf6s4s4o8s048ocow.jpg
5269,Alhambra 8.201 Flamenco Student 2F,48150,Дуб,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/aoa/mr9/aow/n40/c8c/ks4/80c/w0c/4/aoamr9aown40c8cks480cw0c4.jpg
5270,Alhambra 6.207 Classical Conservatory 4P A,72960,Ольха,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/1nm/nv8/688/fj4/okc/8w4/w48/cso/1nmnv8688fj4okc8w4w48cso0.jpg
5271,ALMIRES C-15 OP 3/4,10460,Яблоня,Классические гитары,ALMIRES,https://www.muztorg.ru/files/sized/f250x250/5uu/h8d/jjp/jc4/kwg/wkg/g4o/g84/s/5uuh8djjpjc4kwgwkgg4og84s.jpeg
5272,Applause AB24CII Mid Cutaway Nylon Natural Satin,56813,Пластик,Классические гитары,Applause,https://www.muztorg.ru/files/sized/f250x250/3i0/mar/6ot/gu8/skc/goo/k4c/0cw/4/3i0mar6otgu8skcgook4c0cw4.jpg
5273,Alhambra 797 1C HT 7/8,40300,Махонь,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/cp1/7cg/maf/o8c/4c8/c8k/c44/k8k/g/cp17cgmafo8c4c8c8kc44k8kg.jpg
5274,Hora N1130 Granada,19530,Дуб,Классические гитары,Hora,https://www.muztorg.ru/files/sized/f250x250/ecy/4jf/hex/340/0gg/c0g/kwk/0ck/s/ecy4jfhex3400ggc0gkwk0cks.jpeg
5275,Sevillia IC-120H NS,7270,Пластик,Классические гитары,Sevillia,https://www.muztorg.ru/files/sized/f250x250/f2f/2ug/9qz/sgs/kw4/cko/sk0/484/w/f2f2ug9qzsgskw4ckosk0484w.jpg
5276,PRUDENCIO SAEZ 35 Classical Initiation Model,67046,Дуб,Классические гитары,PRUDENCIO,https://www.muztorg.ru/files/sized/f250x250/e8p/hp4/jut/tkw/cg8/00w/44k/oww/w/e8php4juttkwcg800w44kowww.jpg
5277,Cort CEC5-NAT Classic Series,34880,Дуб,Классические гитары,Cort,https://www.muztorg.ru/files/sized/f250x250/5u2/znn/dpk/xwk/ck4/8sw/o8o/cco/w/5u2znndpkxwkck48swo8occow.jpeg
5278,Alhambra 6.209 Classical Conservatory 5P A,89720,Ольха,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/c3p/5jo/80l/dcs/gko/oss/occ/4s4/k/c3p5jo80ldcsgkoossocc4s4k.jpg
5279,Alhambra Classical Conservatory 4P E2,109740,Клен,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/7ih/5x0/o4b/hc0/scs/ocg/k44/0kc/o/7ih5x0o4bhc0scsocgk440kco.jpg
5280,MARTINEZ C - 92 A / N,11990,Дуб,Классические гитары,MARTINEZ,https://www.muztorg.ru/files/sized/f250x250/2w8/4tu/mro/hes/ksk/kk0/0gg/4wo/4/2w84tumroheskskkk00gg4wo4.jpg
5281,Kremona Fiesta-FC Cedar Artist Series,56430,Орех,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/3tg/jqr/z4v/gsg/o4o/cgw/wkk/so8/g/3tgjqrz4vgsgo4ocgwwkkso8g.jpg
5282,Fabio KM3911 RDS,5053,Клен,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/34b/6t8/pc5/gqo/0ws/cgk/gc4/4s4/k/34b6t8pc5gqo0wscgkgc44s4k.jpg
5283,Fabio FB3410 BK,4720,Пластик,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/2qy/x75/tex/a04/o80/kwk/880/0gk/k/2qyx75texa04o80kwk8800gkk.jpg
5284,Caraya C34YL,6060,Дуб,Классические гитары,Caraya,https://www.muztorg.ru/files/sized/f250x250/6ie/9pw/798/8co/kss/ccc/sck/0cc/g/6ie9pw7988coksscccsck0ccg.jpg
5285,Alhambra 8.218 Flamenco Conservatory 8 Fc,152980,Сосна,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/2af/ncz/oev/hus/0os/4cs/gwc/w4c/s/2afnczoevhus0os4csgwcw4cs.jpg
5286,Fabio KM3915 NT,5319,Береза,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/ekm/pb7/gtt/egc/og4/ogs/8o4/o0s/w/ekmpb7gttegcog4ogs8o4o0sw.jpg
5287,Fabio FAC-504,6516,Сосна,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/7y0/9y8/gwb/wo4/4ok/8kg/c4o/ocw/s/7y09y8gwbwo44ok8kgc4oocws.jpg
5288,VESTON C-45A 1/2,6430,Липа,Классические гитары,VESTON,https://www.muztorg.ru/files/sized/f250x250/aju/3al/nmw/bkg/80s/8c4/s8g/0kk/k/aju3alnmwbkg80s8c4s8g0kkk.jpeg
5289,Fabio FB3910 N,4787,Дуб,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/58h/cdp/kq4/8w0/000/4c8/so0/o8s/58hcdpkq48w00004c8so0o8s0.jpg
5290,Fabio KM3915 RDS,5319,Сосна,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/dgb/s0l/ak6/tws/ss8/o4c/0cc/o8w/s/dgbs0lak6twsss8o4c0cco8ws.jpg
5291,Hora N1010-3/4 Spanish,20550,Орех,Классические гитары,Hora,https://www.muztorg.ru/files/sized/f250x250/1es/8sr/t7q/51c/0sw/kco/os0/0ko/8/1es8srt7q51c0swkcoos00ko8.jpeg
5292,MiLena Music ML-C4,16380,Махонь,Классические гитары,MiLena,https://www.muztorg.ru/files/sized/f250x250/b37/958/bo3/z4g/08c/sk0/4sc/cgw/c/b37958bo3z4g08csk04sccgwc.jpg
5293,Fabio KM3915 BLS,5319,Махонь,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/5dj/499/7cc/tss/4s0/c0c/ws8/g4s/5dj4997cctss4s0c0cws8g4s0.jpg
5294,Fabio FB3910 BLS,4787,Яблоня,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/x5c/5gb/s9l/2os/oow/ok0/og4/o4g/x5c5gbs9l2osoowok0og4o4g.jpg
5295,Caraya F600-BS,8070,Орех,Классические гитары,Caraya,https://www.muztorg.ru/files/sized/f250x250/1m0/mkz/9ho/4ys/0w8/cgg/8oo/s00/8/1m0mkz9ho4ys0w8cgg8oos008.jpg
5296,Fabio FAC-503,6516,Клен,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/ems/agw/ymg/pw0/00c/owo/w4k/cg0/s/emsagwymgpw000cowow4kcg0s.jpg
5297,Kremona S44C Sofia Soloist Series,24690,Орех,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/dai/a2u/yw2/3cc/cg8/4wg/848/ssc/k/daia2uyw23cccg84wg848ssck.jpeg
5298,Belucci FC06 BK,6383,Орех,Классические гитары,Belucci,https://www.muztorg.ru/files/sized/f250x250/9ad/kmi/85f/7s4/4so/04c/ggk/ssk/o/9adkmi85f7s44so04cggkssko.jpg
5299,Doff D024-Red,43582,Яблоня,Классические гитары,Doff,https://www.muztorg.ru/files/sized/f250x250/cp0/qkn/7lp/q80/400/48k/www/40s/c/cp0qkn7lpq8040048kwww40sc.jpg
5300,Fabio FC02,6250,Сосна,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/7hm/3cv/tac/c0s/ws8/g80/gc0/8kw/g/7hm3cvtacc0sws8g80gc08kwg.jpg
5301,PRUDENCIO SAEZ 28 Intermediate Classical Model,110361,Дуб,Классические гитары,PRUDENCIO,https://www.muztorg.ru/files/sized/f250x250/8c4/bct/ykm/c8w/8gc/ckk/w0g/wws/s/8c4bctykmc8w8gcckkw0gwwss.jpg
5302,Doff D011-7,30943,Липа,Классические гитары,Doff,https://www.muztorg.ru/files/sized/f250x250/72w/fyr/8fl/4w0/gww/0cg/wo8/c00/g/72wfyr8fl4w0gww0cgwo8c00g.jpg
5303,Kremona Daimen Performer Series,86190,Орех,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/94h/dok/8by/hog/kw4/kgo/gwc/gg8/g/94hdok8byhogkw4kgogwcgg8g.jpeg
5304,Kremona R63S-3/4 Rondo Soloist Series,26010,Ольха,Классические гитары,Kremona,https://www.muztorg.ru/files/sized/f250x250/80u/235/zqx/u4o/sko/cw0/8ok/s0o/g/80u235zqxu4oskocw08oks0og.jpeg
5305,PRUDENCIO SAEZ 90 Cutaway Model,143998,Клен,Классические гитары,PRUDENCIO,https://www.muztorg.ru/files/sized/f250x250/i93/pdg/jrh/a0w/8cw/w04/k4k/8s0/i93pdgjrha0w8cww04k4k8s0.jpg
5306,Fabio FB3910 SB,4787,Ольха,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/3kv/eap/c5g/5mo/8gg/cw4/04s/44w/k/3kveapc5g5mo8ggcw404s44wk.jpg
5307,PRUDENCIO SAEZ 4 Spruce Classical Initiation Model,47586,Дуб,Классические гитары,PRUDENCIO,https://www.muztorg.ru/files/sized/f250x250/3gt/cg7/fm7/h0k/4gc/8so/woo/o8o/s/3gtcg7fm7h0k4gc8sowooo8os.jpg
5308,Fabio FB3410 BLS,4720,Клен,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/9vq/pdf/4b7/2g4/os8/ow8/4go/4gw/o/9vqpdf4b72g4os8ow84go4gwo.jpg
5309,Hora SS100 Eco Maple,17270,Пластик,Классические гитары,Hora,https://www.muztorg.ru/files/sized/f250x250/f45/0l9/fe2/fsc/wo0/os0/okc/04s/f450l9fe2fscwo0os0okc04s0.jpeg
5310,Sevillia IC-120H NA,7270,Яблоня,Классические гитары,Sevillia,https://www.muztorg.ru/files/sized/f250x250/9c3/4az/l15/q80/k4s/gs4/8so/w84/9c34azl15q80k4sgs48sow840.jpg
5311,Doff D016A,38489,Сосна,Классические гитары,Doff,https://www.muztorg.ru/files/sized/f250x250/1h1/ich/9og/dk0/og4/kk8/go8/cg0/c/1h1ich9ogdk0og4kk8go8cg0c.jpg
5312,Alhambra 812-6P Classical Conservatory 6P,109660,Ольха,Классические гитары,Alhambra,https://www.muztorg.ru/files/sized/f250x250/ddi/jy5/j8v/zsw/o40/sw0/o0o/cog/8/ddijy5j8vzswo40sw0o0ocog8.jpg
5313,Caraya SDG722,29400,Орех,Классические гитары,Caraya,https://www.muztorg.ru/files/sized/f250x250/5uo/aj3/oo8/h0k/0g8/goc/ko8/ogo/s/5uoaj3oo8h0k0g8gocko8ogos.jpg
5314,Sevillia IC-140K NS,7270,Береза,Классические гитары,Sevillia,https://www.muztorg.ru/files/sized/f250x250/389/y1v/92x/dk4/oko/cog/cko/cg4/389y1v92xdk4okocogckocg40.jpg
5315,Sevillia IC-100 3/4 NA,6694,Липа,Классические гитары,Sevillia,https://www.muztorg.ru/files/sized/f250x250/b93/82y/4i5/pss/8go/0c0/0cw/ocg/g/b9382y4i5pss8go0c00cwocgg.jpg
5316,Caraya F630-N,8710,Пластик,Классические гитары,Caraya,https://www.muztorg.ru/files/sized/f250x250/32i/onj/cru/g4k/08c/444/ccw/0wc/s/32ionjcrug4k08c444ccw0wcs.jpg
5317,YAMAHA C70,21990,Яблоня,Классические гитары,YAMAHA,https://www.muztorg.ru/files/sized/f250x250/1yl/i44/9dn/2sg/kc4/484/soc/04s/w/1yli449dn2sgkc4484soc04sw.jpeg
5318,Fabio FB3410 N,4720,Орех,Классические гитары,Fabio,https://www.muztorg.ru/files/sized/f250x250/9vq/pdf/4b7/2g4/os8/ow8/4go/4gw/o/9vqpdf4b72g4os8ow84go4gwo.jpg
5319,Hora N1226-4/4 Student,18910,Клен,Классические гитары,Hora,https://www.muztorg.ru/files/sized/f250x250/938/k6o/iok/i04/084/84s/s0k/s8o/g/938k6oioki0408484ss0ks8og.jpeg
